recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
3,0,4,2109665208,1.1,1,1.1
6,3,2,1569229352,1.1,1,1.1
4,5,3,1570086418,1.1,1,1.1
5,2,6,893843599,1.1,1,1.1
4,0,7,2085,1.1,1,1.1
7,4,2,1760270880,1.1,1,1.1
7,1,3,1792478909,1.1,1,1.1
3,1,7,1003968078,1.1,1,1.1
3,0,8,786119087,1.1,1,1.1
5,1,8,553979292,1.1,1,1.1
4,0,4,2109665208,1.1,1,1.1
5,4,2,1569229352,1.1,1,1.1
5,2,4,1570086418,1.1,1,1.1
6,3,6,893843599,1.1,1,1.1
2,4,6,2085,1.1,1,1.1
9,4,1,1760270880,1.1,1,1.1
7,3,2,1792478909,1.1,1,1.1
5,3,3,1003968078,1.1,1,1.1
4,1,7,786119087,1.1,1,1.1
5,3,7,553979292,1.1,1,1.1
4,0,5,2109665208,1.1,1,1.1
7,3,2,1569229352,1.1,1,1.1
5,2,4,1570086418,1.1,1,1.1
8,2,2,893843599,1.1,1,1.1
3,0,7,2085,1.1,1,1.1
3,6,4,1760270880,1.1,1,1.1
7,2,4,1792478909,1.1,1,1.1
3,2,7,1003968078,1.1,1,1.1
3,1,6,786119087,1.1,1,1.1
4,2,4,553979292,1.1,1,1.1
4,1,4,2109665208,1.1,1,1.1
4,0,6,1569229352,1.1,1,1.1
5,6,2,1570086418,1.1,1,1.1
4,2,8,893843599,1.1,1,1.1
3,1,7,2085,1.1,1,1.1
10,5,2,1760270880,1.1,1,1.1
6,2,4,1792478909,1.1,1,1.1
6,2,3,1003968078,1.1,1,1.1
5,0,8,786119087,1.1,1,1.1
3,4,9,553979292,1.1,1,1.1
6,0,5,2109665208,1.1,1,1.1
5,3,4,1569229352,1.1,1,1.1
2,4,6,1570086418,1.1,1,1.1
5,1,10,893843599,1.1,1,1.1
3,1,7,2085,1.1,1,1.1
10,5,2,1760270880,1.1,1,1.1
6,2,4,1792478909,1.1,1,1.1
6,2,3,1003968078,1.1,1,1.1
5,0,8,786119087,1.1,1,1.1
3,4,9,553979292,1.1,1,1.1
6,0,5,2109665208,1.1,1,1.1
5,3,4,1569229352,1.1,1,1.1
2,4,6,1570086418,1.1,1,1.1
7,2,7,893843599,1.1,1,1.1
3,1,7,2085,1.1,1,1.1
5,3,4,1760270880,1.1,1,1.1
7,3,2,1792478909,1.1,1,1.1
6,4,3,1003968078,1.1,1,1.1
4,1,8,786119087,1.1,1,1.1
6,2,4,553979292,1.1,1,1.1
6,0,4,2109665208,1.1,1,1.1
6,3,5,1569229352,1.1,1,1.1
4,2,7,1570086418,1.1,1,1.1
5,2,7,893843599,1.1,1,1.1
3,3,6,2085,1.1,1,1.1
1,4,7,1760270880,1.1,1,1.1
7,2,3,1792478909,1.1,1,1.1
3,4,4,1003968078,1.1,1,1.1
3,0,6,786119087,1.1,1,1.1
7,2,3,553979292,1.1,1,1.1
3,0,6,2109665208,1.1,1,1.1
6,3,2,1569229352,1.1,1,1.1
3,5,4,1570086418,1.1,1,1.1
5,2,6,893843599,1.1,1,1.1
3,1,5,2085,1.1,1,1.1
5,3,4,1760270880,1.1,1,1.1
7,3,2,1792478909,1.1,1,1.1
6,4,3,1003968078,1.1,1,1.1
4,1,8,786119087,1.1,1,1.1
6,2,4,553979292,1.1,1,1.1
6,0,4,2109665208,1.1,1,1.1
6,3,5,1569229352,1.1,1,1.1
4,2,7,1570086418,1.1,1,1.1
5,2,8,893843599,1.1,1,1.1
3,3,5,2085,1.1,1,1.1
1,4,7,1760270880,1.1,1,1.1
7,2,2,1792478909,1.1,1,1.1
3,2,6,1003968078,1.1,1,1.1
4,0,5,786119087,1.1,1,1.1
5,3,2,553979292,1.1,1,1.1
3,0,4,2109665208,1.1,1,1.1
4,5,2,1569229352,1.1,1,1.1
3,4,4,1570086418,1.1,1,1.1
5,2,6,893843599,1.1,1,1.1
4,0,6,1000,1.1,1,1.5
6,0,5,1647629796,1.1,1,1.5
4,0,6,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
1,0,9,1808691298,1.1,1,1.5
5,0,6,1000,1.1,1,1.5
6,0,5,1647629796,1.1,1,1.5
5,0,5,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
1,0,9,1808691298,1.1,1,1.5
5,0,6,1000,1.1,1,1.5
6,0,5,1647629796,1.1,1,1.5
5,0,5,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
1,0,9,1808691298,1.1,1,1.5
4,0,6,1000,1.1,1,1.5
6,0,5,1647629796,1.1,1,1.5
5,0,5,1487982702,1.1,1,1.5
4,0,3,991353709,1.1,1,1.5
2,0,7,1808691298,1.1,1,1.5
4,0,7,1000,1.1,1,1.5
6,0,6,1647629796,1.1,1,1.5
5,0,5,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
2,0,7,1808691298,1.1,1,1.5
4,0,7,1000,1.1,1,1.5
6,0,6,1647629796,1.1,1,1.5
5,0,5,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
2,0,7,1808691298,1.1,1,1.5
4,0,6,1000,1.1,1,1.5
6,0,5,1647629796,1.1,1,1.5
4,0,6,1487982702,1.1,1,1.5
3,1,4,991353709,1.1,1,1.5
3,0,7,1808691298,1.1,1,1.5
4,0,6,1000,1.1,1,1.5
6,0,5,1647629796,1.1,1,1.5
4,0,6,1487982702,1.1,1,1.5
3,1,4,991353709,1.1,1,1.5
3,0,7,1808691298,1.1,1,1.5
4,0,6,1000,1.1,1,1.5
6,0,5,1647629796,1.1,1,1.5
4,0,6,1487982702,1.1,1,1.5
3,1,4,991353709,1.1,1,1.5
3,0,7,1808691298,1.1,1,1.5
7,0,2,1000,1.1,1,1.5
5,0,5,1647629796,1.1,1,1.5
3,0,6,1487982702,1.1,1,1.5
3,0,3,991353709,1.1,1,1.5
1,1,7,1808691298,1.1,1,1.5
6,1,4,1000,1.1,1,1.5
6,0,5,1647629796,1.1,1,1.5
4,0,6,1487982702,1.1,1,1.5
3,0,5,991353709,1.1,1,1.5
4,0,8,1808691298,1.1,1,1.5
7,0,2,1000,1.1,1,1.5
6,0,5,1647629796,1.1,1,1.5
4,0,5,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
5,1,4,1808691298,1.1,1,1.5
7,0,2,1000,1.1,1,1.5
6,0,5,1647629796,1.1,1,1.5
4,0,5,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
5,1,4,1808691298,1.1,1,1.5
7,1,2,1000,1.1,1,1.5
5,0,5,1647629796,1.1,1,1.5
3,0,6,1487982702,1.1,1,1.5
3,0,5,991353709,1.1,1,1.5
6,1,3,1808691298,1.1,1,1.5
7,1,2,1000,1.1,1,1.5
5,0,5,1647629796,1.1,1,1.5
3,0,6,1487982702,1.1,1,1.5
3,1,3,991353709,1.1,1,1.5
5,1,3,1808691298,1.1,1,1.5
7,1,4,1000,1.1,1,1.5
6,0,5,1647629796,1.1,1,1.5
4,0,6,1487982702,1.1,1,1.5
3,1,3,991353709,1.1,1,1.5
3,1,6,1808691298,1.1,1,1.5
5,0,4,1000,1.1,1,1.5
6,0,3,1647629796,1.1,1,1.5
3,0,7,1487982702,1.1,1,1.5
3,0,3,991353709,1.1,1,1.5
3,0,7,1808691298,1.1,1,1.5
3,0,8,1000,1.1,1,1.5
6,0,4,1647629796,1.1,1,1.5
6,0,4,1487982702,1.1,1,1.5
3,1,3,991353709,1.1,1,1.5
5,1,4,1808691298,1.1,1,1.5
3,0,8,1000,1.1,1,1.5
6,0,4,1647629796,1.1,1,1.5
6,0,4,1487982702,1.1,1,1.5
3,1,3,991353709,1.1,1,1.5
5,1,4,1808691298,1.1,1,1.5
8,1,3,1000,1.1,1,1.5
7,0,3,1647629796,1.1,1,1.5
3,0,8,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
3,1,7,1808691298,1.1,1,1.5
8,1,3,1000,1.1,1,1.5
7,0,3,1647629796,1.1,1,1.5
3,0,8,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
3,1,7,1808691298,1.1,1,1.5
7,1,2,1000,1.1,1,1.5
5,0,5,1647629796,1.1,1,1.5
3,0,6,1487982702,1.1,1,1.5
3,1,3,991353709,1.1,1,1.5
5,1,3,1808691298,1.1,1,1.5
8,1,3,1000,1.1,1,1.5
7,0,3,1647629796,1.1,1,1.5
3,0,8,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
3,1,7,1808691298,1.1,1,1.5
8,0,3,1000,1.1,1,1.5
7,0,3,1647629796,1.1,1,1.5
3,0,8,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
3,1,7,1808691298,1.1,1,1.5
8,0,3,1000,1.1,1,1.5
7,0,3,1647629796,1.1,1,1.5
3,0,8,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
3,1,7,1808691298,1.1,1,1.5
7,1,2,1000,1.1,1,1.5
5,0,5,1647629796,1.1,1,1.5
3,0,6,1487982702,1.1,1,1.5
3,1,3,991353709,1.1,1,1.5
5,1,3,1808691298,1.1,1,1.5
8,1,3,1000,1.1,1,1.5
7,0,3,1647629796,1.1,1,1.5
3,0,8,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
3,1,7,1808691298,1.1,1,1.5
8,1,3,1000,1.1,1,1.5
7,0,3,1647629796,1.1,1,1.5
3,0,8,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
3,1,7,1808691298,1.1,1,1.5
8,0,3,1000,1.1,1,1.5
7,0,3,1647629796,1.1,1,1.5
3,0,8,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
3,1,7,1808691298,1.1,1,1.5
8,0,3,1000,1.1,1,1.5
7,0,3,1647629796,1.1,1,1.5
3,0,8,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
3,1,7,1808691298,1.1,1,1.5
7,1,2,1000,1.1,1,1.5
5,0,5,1647629796,1.1,1,1.5
3,0,6,1487982702,1.1,1,1.5
3,0,3,991353709,1.1,1,1.5
3,1,5,1808691298,1.1,1,1.5
7,0,3,1000,1.1,1,1.5
5,0,5,1647629796,1.1,1,1.5
3,0,7,1487982702,1.1,1,1.5
3,0,3,991353709,1.1,1,1.5
3,1,5,1808691298,1.1,1,1.5
7,1,2,1000,1.1,1,1.5
5,0,5,1647629796,1.1,1,1.5
3,0,6,1487982702,1.1,1,1.5
3,0,3,991353709,1.1,1,1.5
3,1,5,1808691298,1.1,1,1.5
7,1,3,1000,1.1,1,1.5
5,0,5,1647629796,1.1,1,1.5
3,0,7,1487982702,1.1,1,1.5
3,0,3,991353709,1.1,1,1.5
3,1,5,1808691298,1.1,1,1.5
7,1,2,1000,1.1,1,1.5
5,0,5,1647629796,1.1,1,1.5
3,0,6,1487982702,1.1,1,1.5
3,0,3,991353709,1.1,1,1.5
3,1,5,1808691298,1.1,1,1.5
7,1,3,1000,1.1,1,1.5
5,0,5,1647629796,1.1,1,1.5
3,0,7,1487982702,1.1,1,1.5
3,0,3,991353709,1.1,1,1.5
3,1,5,1808691298,1.1,1,1.5
8,1,2,1000,1.1,1,1.5
6,0,4,1647629796,1.1,1,1.5
3,1,5,1487982702,1.1,1,1.5
3,0,3,991353709,1.1,1,1.5
3,2,4,1808691298,1.1,1,1.5
8,0,3,1000,1.1,1,1.5
5,0,5,1647629796,1.1,1,1.5
4,0,7,1487982702,1.1,1,1.5
3,0,3,991353709,1.1,1,1.5
3,0,7,1808691298,1.1,1,1.5
8,1,2,1000,1.1,1,1.5
6,0,5,1647629796,1.1,1,1.5
4,0,6,1487982702,1.1,1,1.5
3,0,4,991353709,1.1,1,1.5
2,1,7,1808691298,1.1,1,1.5
7,0,6,1000,1.1,1,1.5
5,0,7,1647629796,1.1,1,1.5
4,0,6,1487982702,1.1,1,1.5
4,0,3,991353709,1.1,1,1.5
2,1,7,1808691298,1.1,1,1.5
7,0,6,1000,1.1,1,1.5
5,0,7,1647629796,1.1,1,1.5
4,0,6,1487982702,1.1,1,1.5
4,0,3,991353709,1.1,1,1.5
4,1,5,1808691298,1.1,1,1.5
8,0,5,1000,1.1,1,1.5
6,0,5,1647629796,1.1,1,1.5
4,0,7,1487982702,1.1,1,1.5
4,0,4,991353709,1.1,1,1.5
5,0,6,1808691298,1.1,1,1.5
7,1,2,1000,1.1,1,1.5
5,0,5,1647629796,1.1,1,1.5
3,0,6,1487982702,1.1,1,1.5
3,0,3,991353709,1.1,1,1.5
1,1,7,1808691298,1.1,1,1.5
8,0,5,1000,1.1,1,1.5
6,0,5,1647629796,1.1,1,1.5
4,0,7,1487982702,1.1,1,1.5
4,0,4,991353709,1.1,1,1.5
5,0,6,1808691298,1.1,1,1.5
7,1,2,1000,1.1,1,1.5
5,0,5,1647629796,1.1,1,1.5
3,0,6,1487982702,1.1,1,1.5
3,0,3,991353709,1.1,1,1.5
1,1,7,1808691298,1.1,1,1.5
1,0,8,1281,1.1,1,1.5
6,2,3,1019692076,1.1,1,1.5
5,1,7,733579770,1.1,1,1.5
4,0,6,1040143351,1.1,1,1.5
5,2,5,1341975977,1.1,1,1.5
4,0,7,2018176659,1.1,1,1.5
3,0,7,483509129,1.1,1,1.5
1,1,10,1977605136,1.1,1,1.5
2,5,5,2144986552,1.1,1,1.5
2,0,9,1278384687,1.1,1,1.5
1,0,8,1281,1.1,1,1.5
5,2,5,1019692076,1.1,1,1.5
5,1,9,733579770,1.1,1,1.5
4,1,6,1040143351,1.1,1,1.5
5,1,8,1341975977,1.1,1,1.5
5,1,4,2018176659,1.1,1,1.5
3,0,7,483509129,1.1,1,1.5
3,0,6,1977605136,1.1,1,1.5
1,2,9,2144986552,1.1,1,1.5
2,0,9,1278384687,1.1,1,1.5
1,0,8,1281,1.1,1,1.5
5,2,5,1019692076,1.1,1,1.5
5,1,9,733579770,1.1,1,1.5
4,1,6,1040143351,1.1,1,1.5
5,1,8,1341975977,1.1,1,1.5
5,1,4,2018176659,1.1,1,1.5
3,0,7,483509129,1.1,1,1.5
3,0,6,1977605136,1.1,1,1.5
1,2,9,2144986552,1.1,1,1.5
2,0,9,1278384687,1.1,1,1.5
1,0,8,1281,1.1,1,1.5
4,2,5,1019692076,1.1,1,1.5
3,1,7,733579770,1.1,1,1.5
4,0,6,1040143351,1.1,1,1.5
3,0,7,1341975977,1.1,1,1.5
3,0,7,2018176659,1.1,1,1.5
4,1,6,483509129,1.1,1,1.5
3,0,7,1977605136,1.1,1,1.5
6,4,4,2144986552,1.1,1,1.5
2,2,7,1278384687,1.1,1,1.5
1,1,7,1281,1.1,1,1.5
3,2,5,1019692076,1.1,1,1.5
7,2,5,733579770,1.1,1,1.5
4,0,7,1040143351,1.1,1,1.5
2,4,5,1341975977,1.1,1,1.5
5,1,4,2018176659,1.1,1,1.5
6,2,4,483509129,1.1,1,1.5
0,1,10,1977605136,1.1,1,1.5
5,5,6,2144986552,1.1,1,1.5
1,1,10,1278384687,1.1,1,1.5
1,1,7,1281,1.1,1,1.5
3,2,5,1019692076,1.1,1,1.5
7,1,6,733579770,1.1,1,1.5
4,0,7,1040143351,1.1,1,1.5
2,4,5,1341975977,1.1,1,1.5
5,1,4,2018176659,1.1,1,1.5
6,1,2,483509129,1.1,1,1.5
0,1,10,1977605136,1.1,1,1.5
5,1,9,2144986552,1.1,1,1.5
1,1,10,1278384687,1.1,1,1.5
1,1,8,1281,1.1,1,1.5
6,1,4,1019692076,1.1,1,1.5
5,2,7,733579770,1.1,1,1.5
3,0,8,1040143351,1.1,1,1.5
5,3,6,1341975977,1.1,1,1.5
3,1,7,2018176659,1.1,1,1.5
3,0,8,483509129,1.1,1,1.5
5,1,6,1977605136,1.1,1,1.5
4,4,5,2144986552,1.1,1,1.5
6,0,5,1278384687,1.1,1,1.5
1,1,8,1281,1.1,1,1.5
6,1,4,1019692076,1.1,1,1.5
5,1,7,733579770,1.1,1,1.5
3,0,8,1040143351,1.1,1,1.5
5,3,6,1341975977,1.1,1,1.5
3,1,7,2018176659,1.1,1,1.5
3,0,8,483509129,1.1,1,1.5
5,1,6,1977605136,1.1,1,1.5
4,4,5,2144986552,1.1,1,1.5
6,0,5,1278384687,1.1,1,1.5
1,1,8,1281,1.1,1,1.5
8,3,1,1019692076,1.1,1,1.5
5,2,7,733579770,1.1,1,1.5
3,0,8,1040143351,1.1,1,1.5
5,3,6,1341975977,1.1,1,1.5
3,1,7,2018176659,1.1,1,1.5
3,0,8,483509129,1.1,1,1.5
5,1,6,1977605136,1.1,1,1.5
4,4,5,2144986552,1.1,1,1.5
6,0,5,1278384687,1.1,1,1.5
1,1,7,1281,1.1,1,1.5
7,1,1,1019692076,1.1,1,1.5
3,0,8,733579770,1.1,1,1.5
4,0,5,1040143351,1.1,1,1.5
1,0,8,1341975977,1.1,1,1.5
4,1,5,2018176659,1.1,1,1.5
5,0,4,483509129,1.1,1,1.5
3,0,7,1977605136,1.1,1,1.5
2,3,6,2144986552,1.1,1,1.5
6,0,4,1278384687,1.1,1,1.5
1,0,10,1281,1.1,1,1.5
3,3,5,1019692076,1.1,1,1.5
6,1,6,733579770,1.1,1,1.5
4,0,7,1040143351,1.1,1,1.5
5,2,6,1341975977,1.1,1,1.5
3,1,8,2018176659,1.1,1,1.5
3,1,7,483509129,1.1,1,1.5
3,0,8,1977605136,1.1,1,1.5
3,4,6,2144986552,1.1,1,1.5
1,2,9,1278384687,1.1,1,1.5
1,1,8,1281,1.1,1,1.5
6,2,3,1019692076,1.1,1,1.5
7,1,6,733579770,1.1,1,1.5
4,0,7,1040143351,1.1,1,1.5
6,3,4,1341975977,1.1,1,1.5
5,2,4,2018176659,1.1,1,1.5
5,2,3,483509129,1.1,1,1.5
2,3,7,1977605136,1.1,1,1.5
5,1,10,2144986552,1.1,1,1.5
4,2,6,1278384687,1.1,1,1.5
1,1,8,1281,1.1,1,1.5
6,2,3,1019692076,1.1,1,1.5
5,1,9,733579770,1.1,1,1.5
4,0,7,1040143351,1.1,1,1.5
6,3,4,1341975977,1.1,1,1.5
5,2,4,2018176659,1.1,1,1.5
5,3,3,483509129,1.1,1,1.5
2,3,7,1977605136,1.1,1,1.5
5,1,10,2144986552,1.1,1,1.5
4,2,6,1278384687,1.1,1,1.5
2,0,8,1281,1.1,1,1.5
5,2,5,1019692076,1.1,1,1.5
3,1,10,733579770,1.1,1,1.5
4,1,6,1040143351,1.1,1,1.5
5,4,4,1341975977,1.1,1,1.5
4,1,7,2018176659,1.1,1,1.5
3,1,7,483509129,1.1,1,1.5
4,1,5,1977605136,1.1,1,1.5
1,2,10,2144986552,1.1,1,1.5
2,1,9,1278384687,1.1,1,1.5
1,1,8,1281,1.1,1,1.5
8,3,1,1019692076,1.1,1,1.5
5,1,7,733579770,1.1,1,1.5
3,0,8,1040143351,1.1,1,1.5
5,2,8,1341975977,1.1,1,1.5
3,1,7,2018176659,1.1,1,1.5
6,2,2,483509129,1.1,1,1.5
5,1,6,1977605136,1.1,1,1.5
4,3,5,2144986552,1.1,1,1.5
6,0,5,1278384687,1.1,1,1.5
4,1,4,1281,1.1,1,1.5
6,1,4,1019692076,1.1,1,1.5
7,3,5,733579770,1.1,1,1.5
4,0,7,1040143351,1.1,1,1.5
6,2,7,1341975977,1.1,1,1.5
5,2,4,2018176659,1.1,1,1.5
4,2,5,483509129,1.1,1,1.5
2,2,8,1977605136,1.1,1,1.5
5,1,10,2144986552,1.1,1,1.5
4,1,7,1278384687,1.1,1,1.5
1,0,9,1281,1.1,1,1.5
7,1,4,1019692076,1.1,1,1.5
4,1,8,733579770,1.1,1,1.5
4,1,6,1040143351,1.1,1,1.5
1,1,8,1341975977,1.1,1,1.5
3,0,8,2018176659,1.1,1,1.5
4,1,3,483509129,1.1,1,1.5
2,0,7,1977605136,1.1,1,1.5
5,5,5,2144986552,1.1,1,1.5
2,1,8,1278384687,1.1,1,1.5
3,2,5,1281,1.1,1,1.5
3,2,9,1019692076,1.1,1,1.5
4,1,7,733579770,1.1,1,1.5
5,3,3,1040143351,1.1,1,1.5
2,1,10,1341975977,1.1,1,1.5
5,1,5,2018176659,1.1,1,1.5
5,0,7,483509129,1.1,1,1.5
2,2,7,1977605136,1.1,1,1.5
7,1,5,2144986552,1.1,1,1.5
7,4,3,1278384687,1.1,1,1.5
3,2,3,1281,1.1,1,1.5
7,2,6,1019692076,1.1,1,1.5
4,1,7,733579770,1.1,1,1.5
5,3,3,1040143351,1.1,1,1.5
2,1,10,1341975977,1.1,1,1.5
5,2,5,2018176659,1.1,1,1.5
3,0,9,483509129,1.1,1,1.5
2,1,8,1977605136,1.1,1,1.5
5,4,4,2144986552,1.1,1,1.5
7,4,3,1278384687,1.1,1,1.5
3,0,7,1281,1.1,1,1.5
4,6,4,1019692076,1.1,1,1.5
6,0,7,733579770,1.1,1,1.5
3,0,10,1040143351,1.1,1,1.5
1,2,8,1341975977,1.1,1,1.5
4,0,10,2018176659,1.1,1,1.5
5,1,5,483509129,1.1,1,1.5
2,0,9,1977605136,1.1,1,1.5
5,2,10,2144986552,1.1,1,1.5
4,0,11,1278384687,1.1,1,1.5
3,0,9,1281,1.1,1,1.5
4,5,3,1019692076,1.1,1,1.5
6,0,7,733579770,1.1,1,1.5
4,2,6,1040143351,1.1,1,1.5
1,2,8,1341975977,1.1,1,1.5
4,0,10,2018176659,1.1,1,1.5
5,1,5,483509129,1.1,1,1.5
2,0,9,1977605136,1.1,1,1.5
7,3,5,2144986552,1.1,1,1.5
4,0,11,1278384687,1.1,1,1.5
1,1,9,1281,1.1,1,1.5
6,3,4,1019692076,1.1,1,1.5
4,2,8,733579770,1.1,1,1.5
3,1,8,1040143351,1.1,1,1.5
1,1,10,1341975977,1.1,1,1.5
4,0,9,2018176659,1.1,1,1.5
6,1,3,483509129,1.1,1,1.5
2,0,9,1977605136,1.1,1,1.5
5,6,5,2144986552,1.1,1,1.5
4,1,8,1278384687,1.1,1,1.5
3,0,9,1281,1.1,1,1.5
4,5,3,1019692076,1.1,1,1.5
6,0,7,733579770,1.1,1,1.5
4,2,6,1040143351,1.1,1,1.5
1,2,8,1341975977,1.1,1,1.5
4,0,10,2018176659,1.1,1,1.5
5,1,5,483509129,1.1,1,1.5
2,0,9,1977605136,1.1,1,1.5
7,3,5,2144986552,1.1,1,1.5
4,0,11,1278384687,1.1,1,1.5
3,0,7,1281,1.1,1,1.5
4,5,3,1019692076,1.1,1,1.5
6,0,7,733579770,1.1,1,1.5
4,2,6,1040143351,1.1,1,1.5
1,2,8,1341975977,1.1,1,1.5
4,0,10,2018176659,1.1,1,1.5
4,2,5,483509129,1.1,1,1.5
2,0,9,1977605136,1.1,1,1.5
7,3,5,2144986552,1.1,1,1.5
4,0,11,1278384687,1.1,1,1.5
3,0,7,1281,1.1,1,1.5
4,5,3,1019692076,1.1,1,1.5
6,0,7,733579770,1.1,1,1.5
4,2,6,1040143351,1.1,1,1.5
1,2,8,1341975977,1.1,1,1.5
4,0,10,2018176659,1.1,1,1.5
5,1,5,483509129,1.1,1,1.5
2,0,9,1977605136,1.1,1,1.5
7,3,5,2144986552,1.1,1,1.5
4,0,11,1278384687,1.1,1,1.5
1,1,9,1281,1.1,1,1.5
6,3,4,1019692076,1.1,1,1.5
4,2,8,733579770,1.1,1,1.5
3,1,8,1040143351,1.1,1,1.5
1,1,10,1341975977,1.1,1,1.5
4,0,9,2018176659,1.1,1,1.5
6,1,3,483509129,1.1,1,1.5
2,0,9,1977605136,1.1,1,1.5
5,6,5,2144986552,1.1,1,1.5
5,1,7,1278384687,1.1,1,1.5
3,0,7,1281,1.1,1,1.5
4,5,3,1019692076,1.1,1,1.5
6,0,7,733579770,1.1,1,1.5
3,0,10,1040143351,1.1,1,1.5
1,2,8,1341975977,1.1,1,1.5
4,0,10,2018176659,1.1,1,1.5
5,1,5,483509129,1.1,1,1.5
2,0,9,1977605136,1.1,1,1.5
7,3,5,2144986552,1.1,1,1.5
4,0,11,1278384687,1.1,1,1.5
3,0,9,1281,1.1,1,1.5
4,5,3,1019692076,1.1,1,1.5
6,0,7,733579770,1.1,1,1.5
4,2,6,1040143351,1.1,1,1.5
1,2,8,1341975977,1.1,1,1.5
4,0,10,2018176659,1.1,1,1.5
4,2,5,483509129,1.1,1,1.5
2,0,9,1977605136,1.1,1,1.5
7,3,5,2144986552,1.1,1,1.5
4,0,11,1278384687,1.1,1,1.5
3,0,9,1281,1.1,1,1.5
4,5,3,1019692076,1.1,1,1.5
6,0,7,733579770,1.1,1,1.5
3,0,10,1040143351,1.1,1,1.5
1,2,8,1341975977,1.1,1,1.5
4,0,10,2018176659,1.1,1,1.5
4,2,5,483509129,1.1,1,1.5
2,0,9,1977605136,1.1,1,1.5
7,3,5,2144986552,1.1,1,1.5
4,0,11,1278384687,1.1,1,1.5
3,0,9,1281,1.1,1,1.5
4,5,3,1019692076,1.1,1,1.5
6,0,7,733579770,1.1,1,1.5
3,0,10,1040143351,1.1,1,1.5
1,2,8,1341975977,1.1,1,1.5
5,0,9,2018176659,1.1,1,1.5
4,2,5,483509129,1.1,1,1.5
2,0,9,1977605136,1.1,1,1.5
7,3,5,2144986552,1.1,1,1.5
4,0,11,1278384687,1.1,1,1.5
2,0,8,1281,1.1,1,1.5
6,3,3,1019692076,1.1,1,1.5
4,1,9,733579770,1.1,1,1.5
4,1,6,1040143351,1.1,1,1.5
1,1,9,1341975977,1.1,1,1.5
4,0,8,2018176659,1.1,1,1.5
6,1,2,483509129,1.1,1,1.5
2,0,8,1977605136,1.1,1,1.5
5,3,5,2144986552,1.1,1,1.5
4,1,7,1278384687,1.1,1,1.5
1,0,9,1281,1.1,1,1.5
8,1,5,1019692076,1.1,1,1.5
4,1,8,733579770,1.1,1,1.5
4,1,6,1040143351,1.1,1,1.5
1,1,9,1341975977,1.1,1,1.5
6,0,7,2018176659,1.1,1,1.5
6,0,4,483509129,1.1,1,1.5
2,0,7,1977605136,1.1,1,1.5
5,3,5,2144986552,1.1,1,1.5
2,1,9,1278384687,1.1,1,1.5
1,0,10,1281,1.1,1,1.5
6,3,3,1019692076,1.1,1,1.5
4,1,9,733579770,1.1,1,1.5
4,1,6,1040143351,1.1,1,1.5
1,1,9,1341975977,1.1,1,1.5
4,0,8,2018176659,1.1,1,1.5
6,1,2,483509129,1.1,1,1.5
2,0,8,1977605136,1.1,1,1.5
5,3,5,2144986552,1.1,1,1.5
4,1,7,1278384687,1.1,1,1.5
1,0,9,1281,1.1,1,1.5
5,1,8,1019692076,1.1,1,1.5
4,1,8,733579770,1.1,1,1.5
4,1,6,1040143351,1.1,1,1.5
1,1,9,1341975977,1.1,1,1.5
6,0,7,2018176659,1.1,1,1.5
6,0,4,483509129,1.1,1,1.5
2,0,7,1977605136,1.1,1,1.5
5,3,5,2144986552,1.1,1,1.5
2,2,8,1278384687,1.1,1,1.5
1,0,10,1281,1.1,1,1.5
6,3,3,1019692076,1.1,1,1.5
4,1,9,733579770,1.1,1,1.5
4,1,6,1040143351,1.1,1,1.5
1,1,9,1341975977,1.1,1,1.5
4,0,8,2018176659,1.1,1,1.5
6,1,2,483509129,1.1,1,1.5
2,0,8,1977605136,1.1,1,1.5
5,3,5,2144986552,1.1,1,1.5
4,1,7,1278384687,1.1,1,1.5
1,0,9,1281,1.1,1,1.5
5,1,8,1019692076,1.1,1,1.5
4,1,8,733579770,1.1,1,1.5
4,1,6,1040143351,1.1,1,1.5
1,1,9,1341975977,1.1,1,1.5
4,0,8,2018176659,1.1,1,1.5
6,0,4,483509129,1.1,1,1.5
2,0,7,1977605136,1.1,1,1.5
5,3,5,2144986552,1.1,1,1.5
1,2,10,1278384687,1.1,1,1.5
1,1,9,1281,1.1,1,1.5
