recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
9,168,451,1079649194,0.473808,5,1,2
9,162,453,761529503,0.340761,5,1,2
10,181,452,787423319,0.388899,5,1,2
8,168,456,1735463021,0.404441,5,1,2
7,165,473,547065218,0.399521,5,1,2
5,150,492,819747362,0.371683,5,1,2
11,141,486,850937314,0.385102,5,1,2
14,157,445,243773529,0.489334,5,1,2
8,161,489,1871845903,0.441075,5,1,2
114,39,447,1871845903,0.936665,2,1,3
117,36,434,1556054812,0.867822,2,1,3
126,40,450,849328580,1.335728,2,1,3
134,45,443,1930486183,1.301208,2,1,3
130,32,451,1590384107,1.179987,2,1,3
124,34,447,1402057142,0.948889,2,1,3
118,37,459,1311781350,1.074422,2,1,3
117,36,447,9891979,0.825451,2,1,3
133,32,448,1349264287,1.037392,2,1,3
136,39,445,951478884,1.069659,2,1,3
130,33,459,126875017,1.070646,2,1,3
133,32,428,1308964745,1.083514,2,1,3
127,30,446,1040725323,1.115252,2,1,3
128,39,442,878580897,1.126577,2,1,3
126,48,417,1214859622,0.951785,2,1,3
119,34,457,1824238428,1.036615,2,1,3
116,57,424,918452614,0.978832,2,1,3
123,37,452,1215210353,1.071844,2,1,3
128,42,434,1059395554,1.050975,2,1,3
145,40,418,2043624911,1.301670,2,1,3
78,71,496,2043624911,0.808336,3,1,3
76,74,452,1557699436,0.767798,3,1,3
68,78,479,1250631103,0.747727,3,1,3
66,89,456,740041646,0.631770,3,1,3
68,64,489,756025819,0.746256,3,1,3
67,76,475,150114413,0.742880,3,1,3
74,67,483,1574083991,0.733587,3,1,3
61,81,475,1867304807,0.872431,3,1,3
69,67,502,1928395601,0.829321,3,1,3
76,63,482,1518745886,0.747249,3,1,3
76,61,479,1434810104,0.757656,3,1,3
73,68,478,1832322934,0.715412,3,1,3
62,73,494,1581577584,0.758215,3,1,3
62,70,476,1311806697,0.663467,3,1,3
76,76,471,1134080025,0.850195,3,1,3
58,71,499,1513207691,0.704107,3,1,3
83,56,488,1792899915,0.865513,3,1,3
60,81,495,287864962,0.690358,3,1,3
71,58,496,873962657,0.804025,3,1,3
61,50,516,670901888,0.821461,3,1,3
34,69,569,670901888,0.665209,4,1,3
41,81,507,741039429,0.597016,4,1,3
38,77,535,1147301601,0.540264,4,1,3
52,80,488,1781026546,0.637880,4,1,3
40,98,494,1988935598,0.524597,4,1,3
35,75,554,791536714,0.654744,4,1,3
38,78,539,2136429739,0.630185,4,1,3
41,85,532,1127691386,0.641119,4,1,3
42,83,512,863711517,0.614447,4,1,3
44,87,538,676661214,0.677785,4,1,3
29,97,514,1874424820,0.566365,4,1,3
43,94,497,343447966,0.614883,4,1,3
40,90,523,2021979085,0.534295,4,1,3
48,91,481,716403430,0.761202,4,1,3
53,87,458,1473052084,0.733483,4,1,3
36,90,510,230943146,0.584749,4,1,3
39,78,536,1604447041,0.662620,4,1,3
36,75,559,620425811,0.764607,4,1,3
44,79,507,377948822,0.670669,4,1,3
43,96,503,880122533,0.672698,4,1,3
18,110,551,880122533,0.468429,5,1,3
17,108,542,143137988,0.469673,5,1,3
25,87,571,650965640,0.534139,5,1,3
29,95,547,1719215854,0.520304,5,1,3
27,89,554,1891514324,0.549447,5,1,3
14,119,535,1252023663,0.528475,5,1,3
25,86,547,457440198,0.549261,5,1,3
19,113,532,1857933934,0.585524,5,1,3
16,95,556,1936757852,0.471425,5,1,3
19,97,547,532134297,0.630632,5,1,3
21,85,565,242309269,0.487110,5,1,3
23,108,536,82088425,0.517779,5,1,3
30,106,518,679957536,0.599034,5,1,3
23,99,525,359860045,0.476962,5,1,3
27,109,550,127838177,0.523112,5,1,3
24,102,539,1038989433,0.548428,5,1,3
23,104,537,2087283966,0.517393,5,1,3
27,88,566,1505419993,0.505943,5,1,3
20,96,561,1146573311,0.649674,5,1,3
23,102,532,930644942,0.595835,5,1,3
170,5,459,930644942,2.092970,2,1,101
167,1,460,2083301731,2.096266,2,1,101
158,17,467,1215022399,1.805284,2,1,101
166,20,468,1504261125,2.089969,2,1,101
162,19,458,1329762406,1.667308,2,1,101
162,8,470,1854349039,1.709562,2,1,101
168,9,476,786088539,2.296139,2,1,101
158,8,475,976331266,1.586010,2,1,101
142,1,514,1852745469,2.142198,2,1,101
183,6,457,11252169,1.927900,2,1,101
147,3,494,1345877320,1.764975,2,1,101
153,11,494,2044813529,1.793496,2,1,101
176,6,470,919533297,2.060185,2,1,101
151,7,491,1840101695,1.766325,2,1,101
146,2,486,2048846587,1.603256,2,1,101
158,8,487,515400402,1.468820,2,1,101
165,1,468,353469212,1.469075,2,1,101
153,6,482,1270450112,1.647242,2,1,101
151,3,489,1610568113,1.578394,2,1,101
150,7,475,191064814,1.286962,2,1,101
123,2,520,191064814,1.127813,3,1,101
122,8,556,2139811426,1.459276,3,1,101
120,8,549,778479548,1.234867,3,1,101
121,1,560,1218031118,1.320674,3,1,101
149,2,530,2045294116,1.555644,3,1,101
148,4,513,764650352,1.303247,3,1,101
127,6,551,318132426,1.289235,3,1,101
134,6,546,1455465432,1.337907,3,1,101
135,7,560,1111265252,1.165276,3,1,101
140,7,545,925652967,1.475463,3,1,101
127,1,548,1265869286,1.463268,3,1,101
125,5,546,1997880237,1.417649,3,1,101
114,5,570,1799973682,1.164772,3,1,101
134,3,542,890529529,1.404947,3,1,101
148,7,506,1540752945,1.737096,3,1,101
142,12,523,430591119,1.364467,3,1,101
124,3,562,1928485992,1.271761,3,1,101
